"MatchURL","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Href","Player_Num","Nation","First_pos_fbref","Other_pos_fbref","Age","Min","Competition_Name","Gender","Country","Tier","Season_End_Year","ws_rating","ws_position","outcome"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","fulham","Home","marek rodak","/en/players/17acc2ed/Marek-Rodak",1,"SVK","GK",NA,"25-236",90,"Premier League","M","ENG","1st",2023,6.05,"GK","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","roberto firmino","/en/players/4c370d81/Roberto-Firmino",9,"BRA","FW",NA,"30-308",50,"Premier League","M","ENG","1st",2023,6.12,"FW","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","darwin nunez","/en/players/4d77b365/Darwin-Nunez",27,"URU","FW",NA,"23-043",40,"Premier League","M","ENG","1st",2023,7.5,"Sub","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","luis diaz","/en/players/4a1a9578/Luis-Diaz",23,"COL","LW",NA,"25-205",77,"Premier League","M","ENG","1st",2023,6.32,"FWL","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","fabio carvalho","/en/players/966e28d0/Fabio-Carvalho",28,"POR","LW",NA,"19-341",13,"Premier League","M","ENG","1st",2023,6.3,"Sub","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","mohamed salah","/en/players/e342ad68/Mohamed-Salah",11,"EGY","RW",NA,"30-052",90,"Premier League","M","ENG","1st",2023,7.33,"FWR","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","thiago alcantara","/en/players/77e84962/Thiago-Alcantara",6,"ESP","LM",NA,"31-117",50,"Premier League","M","ENG","1st",2023,6.24,"MC","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","harvey elliott","/en/players/b9e1436c/Harvey-Elliott",19,"ENG","RM","LM","19-124",40,"Premier League","M","ENG","1st",2023,6.24,"Sub","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","fabinho","/en/players/7f3b388c/Fabinho",3,"BRA","CM",NA,"28-287",58,"Premier League","M","ENG","1st",2023,6.23,"MC","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","james milner","/en/players/2f90f6b8/James-Milner",7,"ENG","LM",NA,"36-214",32,"Premier League","M","ENG","1st",2023,6.02,"Sub","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","jordan henderson","/en/players/935e6b8f/Jordan-Henderson",14,"ENG","RM","CM","32-050",90,"Premier League","M","ENG","1st",2023,6.74,"MC","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","andrew robertson","/en/players/2e4f5f03/Andrew-Robertson",26,"SCO","LB",NA,"28-148",90,"Premier League","M","ENG","1st",2023,6.37,"DL","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","virgil van dijk","/en/players/e06683ca/Virgil-van-Dijk",4,"NED","CB",NA,"31-029",90,"Premier League","M","ENG","1st",2023,6.12,"DC","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","joel matip","/en/players/b217ef29/Joel-Matip",32,"CMR","CB",NA,"30-363",90,"Premier League","M","ENG","1st",2023,6.85,"DC","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","trent alexanderarnold","/en/players/cd1acf9d/Trent-Alexander-Arnold",66,"ENG","RB",NA,"23-303",90,"Premier League","M","ENG","1st",2023,6.33,"DR","draw"
"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","fulham","4-2-3-1",2,1.2,"Aleksandar Mitrović · 32&rsquor; Aleksandar Mitrović (P) · 72&rsquor;",2,0,"liverpool","04/03/2003",2,1.2,"Darwin Núñez · 64&rsquor; Mohamed Salah · 80&rsquor;",0,0,"https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League","liverpool","Away","alisson","/en/players/7a2e46a8/Alisson",1,"BRA","GK",NA,"29-308",90,"Premier League","M","ENG","1st",2023,5.79,"GK","draw"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","harry kane","/en/players/21a66f6a/Harry-Kane",10,"ENG","FW",NA,"29-009",90,"Premier League","M","ENG","1st",2023,7.23,"FW","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","son heungmin","/en/players/92e7e919/Son-Heung-min",7,"KOR","AM",NA,"30-029",90,"Premier League","M","ENG","1st",2023,8.11,"AMC","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","dejan kulusevski","/en/players/df3cda47/Dejan-Kulusevski",21,"SWE","AM",NA,"22-103",85,"Premier League","M","ENG","1st",2023,8.59,"AMC","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","lucas moura","/en/players/2b622f01/Lucas-Moura",27,"BRA","AM",NA,"29-358",5,"Premier League","M","ENG","1st",2023,6.1,"Sub","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","pierre hojbjerg","/en/players/8b04d6c1/Pierre-Hojbjerg",5,"DEN","CM",NA,"27-001",90,"Premier League","M","ENG","1st",2023,7.23,"MC","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","rodrigo bentancur","/en/players/3b8674e6/Rodrigo-Bentancur",30,"URU","CM",NA,"25-042",85,"Premier League","M","ENG","1st",2023,7.51,"MC","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","yves bissouma","/en/players/6c203af0/Yves-Bissouma",38,"MLI","CM",NA,"25-341",5,"Premier League","M","ENG","1st",2023,6.19,"Sub","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","ryan sessegnon","/en/players/6aa3e78b/Ryan-Sessegnon",19,"ENG","WB",NA,"22-080",65,"Premier League","M","ENG","1st",2023,7.42,"DML","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","ivan perisic","/en/players/6fe90922/Ivan-Perisic",14,"CRO","WB",NA,"33-185",25,"Premier League","M","ENG","1st",2023,6.29,"Sub","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","emerson","/en/players/df8b52a5/Emerson",12,"BRA","WB",NA,"23-204",86,"Premier League","M","ENG","1st",2023,7.62,"DMR","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","matt doherty","/en/players/d557d734/Matt-Doherty",2,"IRL","WB",NA,"30-202",4,"Premier League","M","ENG","1st",2023,6.06,"Sub","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","ben davies","/en/players/44781702/Ben-Davies",33,"WAL","CB",NA,"29-104",85,"Premier League","M","ENG","1st",2023,7.04,"DC","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","clement lenglet","/en/players/4f28a6ff/Clement-Lenglet",34,"FRA","CB",NA,"27-050",5,"Premier League","M","ENG","1st",2023,6.12,"Sub","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","eric dier","/en/players/ac861941/Eric-Dier",15,"ENG","CB",NA,"28-203",90,"Premier League","M","ENG","1st",2023,7.35,"DC","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","cristian romero","/en/players/a3d94a58/Cristian-Romero",17,"ARG","CB",NA,"24-101",90,"Premier League","M","ENG","1st",2023,6.79,"DC","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","tottenham hotspur","Home","hugo lloris","/en/players/8f62b6ee/Hugo-Lloris",1,"FRA","GK",NA,"35-223",90,"Premier League","M","ENG","1st",2023,6.39,"GK","win"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","southampton","Away","adam armstrong","/en/players/68c720b5/Adam-Armstrong",9,"ENG","FW",NA,"25-177",45,"Premier League","M","ENG","1st",2023,5.94,"FW","loss"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","southampton","Away","stuart armstrong","/en/players/97333cf5/Stuart-Armstrong",17,"SCO","LM","FW","30-129",45,"Premier League","M","ENG","1st",2023,5.82,"Sub","loss"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","southampton","Away","joe aribo","/en/players/328f7d51/Joe-Aribo",7,"NGA","FW",NA,"26-016",90,"Premier League","M","ENG","1st",2023,6.38,"FW","loss"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","southampton","Away","oriol romeu","/en/players/4b511457/Oriol-Romeu",6,"ESP","CM",NA,"30-316",74,"Premier League","M","ENG","1st",2023,6.27,"MC","loss"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","southampton","Away","ibrahima diallo","/en/players/11ff3d56/Ibrahima-Diallo",27,"FRA","CM",NA,"23-151",16,"Premier League","M","ENG","1st",2023,5.98,"Sub","loss"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","southampton","Away","romeo lavia","/en/players/ecad9aa5/Romeo-Lavia",45,"BEL","CM",NA,"18-212",90,"Premier League","M","ENG","1st",2023,6.44,"MC","loss"
"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","Premier League","06/08/2022","Premier League (Matchweek 1)","tottenham hotspur","03/04/2003",4,1.5,"Ryan Sessegnon · 21&rsquor; Eric Dier · 31&rsquor; Mohammed Salisu (OG) · 61&rsquor; Dejan Kulusevski · 63&rsquor;",3,0,"southampton","05/03/2002",1,0.5,"James Ward-Prowse · 12&rsquor;",0,0,"https://fbref.com/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League","southampton","Away","james wardprowse","/en/players/3515d404/James-Ward-Prowse",8,"ENG","CM","RM","27-278",90,"Premier League","M","ENG","1st",2023,7.36,"MC","loss"
